assignment_id,employee_id,project_id,start_date,end_date,utilization_pct
ASG008694,EMP00666,PRJ0023,2026-02-24,2026-06-18,75
ASG008695,EMP00667,PRJ0021,2024-03-18,2024-10-30,86
ASG008696,EMP00667,PRJ0101,2024-12-01,2025-05-01,78
ASG008697,EMP00667,PRJ0230,2025-05-01,2025-08-14,75
ASG008698,EMP00667,PRJ0046,2025-08-14,2026-02-01,92
ASG008699,EMP00667,PRJ0074,2026-02-01,2026-06-18,99
ASG008700,EMP00668,PRJ0246,2023-05-16,2023-10-26,93
ASG008701,EMP00668,PRJ0245,2023-10-26,2024-05-24,75
ASG008702,EMP00668,PRJ0020,2024-05-24,2024-09-18,83
ASG008703,EMP00668,PRJ0028,2024-09-18,2025-05-08,84
ASG008704,EMP00668,PRJ0043,2025-06-03,2025-10-24,85
ASG008705,EMP00668,PRJ0071,2025-10-24,2026-04-26,97
ASG008706,EMP00668,PRJ0029,2026-04-26,2026-06-18,89
ASG008707,EMP00669,PRJ0179,2023-01-26,2023-09-28,86
ASG008708,EMP00669,PRJ0038,2023-09-28,2024-01-19,72
ASG008709,EMP00669,PRJ0128,2024-01-31,2024-06-02,89
ASG008710,EMP00669,PRJ0039,2024-06-02,2024-10-26,87
ASG008711,EMP00669,PRJ0224,2024-10-26,2025-02-16,97
ASG008712,EMP00669,PRJ0053,2025-02-16,2025-08-23,86
ASG008713,EMP00669,PRJ0134,2025-08-23,2025-11-25,78
ASG008714,EMP00669,PRJ0244,2025-11-25,2026-02-01,74
ASG008715,EMP00669,PRJ0161,2026-02-01,2026-06-18,84
ASG008716,EMP00670,PRJ0006,2016-12-06,2017-05-03,81
ASG008717,EMP00670,PRJ0076,2017-06-04,2018-01-22,84
ASG008718,EMP00670,PRJ0107,2018-03-08,2018-06-25,76
ASG008719,EMP00670,PRJ0249,2018-06-25,2018-09-15,95
ASG008720,EMP00670,PRJ0175,2018-09-15,2018-11-21,88
ASG008721,EMP00670,PRJ0139,2018-11-21,2019-03-13,75
ASG008722,EMP00670,PRJ0239,2019-04-18,2019-11-05,89
ASG008723,EMP00670,PRJ0034,2019-12-05,2020-08-06,89
ASG008724,EMP00670,PRJ0122,2020-08-06,2020-11-21,95
ASG008725,EMP00670,PRJ0089,2020-11-21,2021-03-26,82
ASG008726,EMP00670,PRJ0108,2021-03-26,2021-09-27,78
ASG008727,EMP00670,PRJ0114,2021-11-01,2022-06-25,98
ASG008728,EMP00670,PRJ0189,2022-06-25,2022-11-01,87
ASG008729,EMP00670,PRJ0166,2022-11-01,2023-07-05,92
ASG008730,EMP00670,PRJ0006,2023-07-05,2024-02-03,100
ASG008731,EMP00670,PRJ0075,2024-02-03,2024-06-29,100
ASG008732,EMP00670,PRJ0049,2024-08-12,2025-04-20,87
ASG008733,EMP00670,PRJ0017,2025-04-20,2025-11-19,86
ASG008734,EMP00670,PRJ0006,2025-11-19,2026-05-03,100
ASG008735,EMP00670,PRJ0224,2026-05-03,2026-06-18,91
ASG008736,EMP00671,PRJ0206,2024-01-31,2024-09-22,99
ASG008737,EMP00671,PRJ0060,2024-10-21,2025-05-14,88
ASG008738,EMP00671,PRJ0214,2025-05-14,2026-01-14,76
ASG008739,EMP00671,PRJ0243,2026-02-24,2026-06-18,72
ASG008740,EMP00672,PRJ0134,2020-06-23,2021-01-11,100
ASG008741,EMP00672,PRJ0166,2021-01-11,2021-09-03,83
ASG008742,EMP00672,PRJ0086,2021-09-03,2021-11-10,76
ASG008743,EMP00672,PRJ0106,2021-11-10,2022-07-10,81
ASG008744,EMP00672,PRJ0149,2022-07-10,2022-12-24,81
ASG008745,EMP00672,PRJ0088,2022-12-24,2023-06-25,79
ASG008746,EMP00672,PRJ0168,2023-06-25,2024-01-18,70
ASG008747,EMP00672,PRJ0166,2024-01-18,2024-04-10,98
ASG008748,EMP00672,PRJ0202,2024-04-10,2024-06-12,98
ASG008749,EMP00672,PRJ0084,2024-06-12,2025-01-01,77
ASG008750,EMP00672,PRJ0125,2025-01-01,2025-04-28,81
ASG008751,EMP00672,PRJ0152,2025-04-28,2025-07-21,75
ASG008752,EMP00672,PRJ0171,2025-08-13,2026-01-16,77
ASG008753,EMP00672,PRJ0179,2026-01-16,2026-06-18,97
ASG008754,EMP00673,PRJ0136,2022-05-31,2022-07-31,75
ASG008755,EMP00673,PRJ0216,2022-07-31,2023-01-09,76
ASG008756,EMP00673,PRJ0141,2023-01-09,2023-07-02,87
ASG008757,EMP00673,PRJ0114,2023-07-24,2024-04-11,72
ASG008758,EMP00673,PRJ0118,2024-05-06,2024-11-04,79
ASG008759,EMP00673,PRJ0078,2024-11-04,2025-07-15,95
ASG008760,EMP00673,PRJ0146,2025-07-15,2026-01-04,89
ASG008761,EMP00673,PRJ0034,2026-01-04,2026-06-18,80
ASG008762,EMP00674,PRJ0230,2014-01-28,2014-08-20,83
ASG008763,EMP00674,PRJ0203,2014-08-20,2014-12-20,77
ASG008764,EMP00674,PRJ0079,2014-12-20,2015-03-15,97
ASG008765,EMP00674,PRJ0044,2015-03-15,2015-08-05,84
ASG008766,EMP00674,PRJ0203,2015-08-19,2015-10-30,92
ASG008767,EMP00674,PRJ0067,2015-10-30,2016-04-21,95
ASG008768,EMP00674,PRJ0059,2016-04-21,2016-10-29,94
ASG008769,EMP00674,PRJ0124,2016-10-29,2017-03-23,91
ASG008770,EMP00674,PRJ0096,2017-03-23,2017-09-26,75
ASG008771,EMP00674,PRJ0249,2017-10-27,2018-02-17,83
ASG008772,EMP00674,PRJ0074,2018-03-06,2018-11-05,78
ASG008773,EMP00674,PRJ0198,2018-11-05,2019-01-05,72
ASG008774,EMP00674,PRJ0217,2019-01-28,2019-08-17,99
ASG008775,EMP00674,PRJ0013,2019-08-17,2020-05-07,99
ASG008776,EMP00674,PRJ0038,2020-06-03,2020-10-05,96
ASG008777,EMP00674,PRJ0091,2020-11-24,2021-03-21,85
ASG008778,EMP00674,PRJ0073,2021-03-21,2021-08-16,86
ASG008779,EMP00674,PRJ0117,2021-08-16,2022-04-27,100
ASG008780,EMP00674,PRJ0245,2022-04-27,2022-12-14,88
ASG008781,EMP00674,PRJ0043,2022-12-14,2023-07-21,88
ASG008782,EMP00674,PRJ0159,2023-07-21,2024-03-08,75
ASG008783,EMP00674,PRJ0237,2024-03-08,2024-07-03,84
ASG008784,EMP00674,PRJ0042,2024-07-03,2025-01-23,76
ASG008785,EMP00674,PRJ0183,2025-02-28,2025-06-30,90
ASG008786,EMP00674,PRJ0138,2025-06-30,2026-03-19,71
ASG008787,EMP00674,PRJ0074,2026-03-19,2026-06-18,87
ASG008788,EMP00675,PRJ0047,2020-05-12,2021-01-02,97
ASG008789,EMP00675,PRJ0250,2021-01-18,2021-06-01,99
ASG008790,EMP00675,PRJ0045,2021-07-11,2021-12-08,98
ASG008791,EMP00675,PRJ0215,2021-12-08,2022-05-29,97
ASG008792,EMP00675,PRJ0182,2022-05-29,2022-10-29,88
ASG008793,EMP00675,PRJ0178,2022-12-06,2023-08-30,82
ASG008794,EMP00675,PRJ0232,2023-08-30,2024-01-28,78
ASG008795,EMP00675,PRJ0171,2024-01-28,2024-06-08,91
ASG008796,EMP00675,PRJ0204,2024-07-09,2025-02-04,80
ASG008797,EMP00675,PRJ0040,2025-02-04,2025-08-23,85
ASG008798,EMP00675,PRJ0042,2025-08-23,2025-12-04,84
ASG008799,EMP00675,PRJ0061,2025-12-04,2026-04-06,77
ASG008800,EMP00675,PRJ0030,2026-04-06,2026-06-18,71
ASG008801,EMP00676,PRJ0011,2020-12-22,2021-09-17,80
ASG008802,EMP00676,PRJ0082,2021-09-17,2022-01-28,71
ASG008803,EMP00676,PRJ0148,2022-01-28,2022-08-22,89
ASG008804,EMP00676,PRJ0033,2022-10-21,2023-04-06,99
ASG008805,EMP00676,PRJ0113,2023-05-14,2023-08-22,71
ASG008806,EMP00676,PRJ0067,2023-10-04,2024-03-03,87
ASG008807,EMP00676,PRJ0095,2024-04-10,2024-07-26,88
ASG008808,EMP00676,PRJ0048,2024-07-26,2025-01-12,76
ASG008809,EMP00676,PRJ0053,2025-01-12,2025-03-15,88
ASG008810,EMP00676,PRJ0144,2025-05-04,2025-09-23,74
ASG008811,EMP00676,PRJ0182,2025-09-23,2026-05-02,93
ASG008812,EMP00676,PRJ0009,2026-05-27,2026-06-18,77
ASG008813,EMP00677,PRJ0171,2021-09-06,2022-04-24,70
ASG008814,EMP00677,PRJ0082,2022-04-24,2022-07-30,73
ASG008815,EMP00677,PRJ0089,2022-07-30,2023-01-30,91
ASG008816,EMP00677,PRJ0038,2023-02-03,2023-06-10,77
ASG008817,EMP00677,PRJ0096,2023-06-10,2024-01-20,72
ASG008818,EMP00677,PRJ0115,2024-01-24,2024-08-14,80
ASG008819,EMP00677,PRJ0139,2024-08-14,2025-01-15,71
ASG008820,EMP00677,PRJ0250,2025-01-15,2025-09-24,98
ASG008821,EMP00677,PRJ0042,2025-09-24,2026-02-21,82
ASG008822,EMP00677,PRJ0137,2026-02-21,2026-06-18,85
ASG008823,EMP00678,PRJ0078,2025-03-27,2025-12-04,76
ASG008824,EMP00678,PRJ0032,2025-12-04,2026-06-18,95
ASG008825,EMP00679,PRJ0236,2021-08-15,2022-02-10,75
ASG008826,EMP00679,PRJ0007,2022-02-10,2022-10-30,100
ASG008827,EMP00679,PRJ0104,2022-11-24,2023-05-23,100
ASG008828,EMP00679,PRJ0239,2023-05-23,2023-08-10,78
ASG008829,EMP00679,PRJ0128,2023-08-10,2023-11-20,70
ASG008830,EMP00679,PRJ0197,2024-01-03,2024-05-06,72
ASG008831,EMP00679,PRJ0038,2024-06-13,2025-01-28,83
ASG008832,EMP00679,PRJ0243,2025-01-28,2025-04-10,100
ASG008833,EMP00679,PRJ0118,2025-05-08,2025-10-30,99
ASG008834,EMP00679,PRJ0238,2025-10-30,2026-03-13,79
ASG008835,EMP00679,PRJ0082,2026-03-13,2026-06-18,78
ASG008836,EMP00680,PRJ0040,2025-03-22,2025-08-29,70
ASG008837,EMP00680,PRJ0002,2025-08-29,2026-05-08,88
ASG008838,EMP00681,PRJ0249,2023-05-17,2023-10-04,96
ASG008839,EMP00681,PRJ0190,2023-10-04,2024-05-03,96
ASG008840,EMP00681,PRJ0140,2024-05-03,2024-12-04,82
ASG008841,EMP00681,PRJ0250,2024-12-04,2025-06-26,74
ASG008842,EMP00681,PRJ0130,2025-06-26,2025-10-21,88
ASG008843,EMP00681,PRJ0085,2025-10-21,2026-06-18,86
ASG008844,EMP00682,PRJ0166,2024-07-15,2024-10-20,82
ASG008845,EMP00682,PRJ0181,2024-10-20,2025-01-24,93
ASG008846,EMP00682,PRJ0076,2025-01-24,2025-08-10,78
ASG008847,EMP00682,PRJ0122,2025-08-10,2025-12-24,72
ASG008848,EMP00682,PRJ0230,2025-12-24,2026-06-18,74
ASG008849,EMP00683,PRJ0075,2022-10-05,2023-01-02,95
ASG008850,EMP00683,PRJ0249,2023-01-02,2023-05-16,91
ASG008851,EMP00683,PRJ0242,2023-05-16,2023-10-27,84
ASG008852,EMP00683,PRJ0194,2023-12-03,2024-02-04,72
ASG008853,EMP00683,PRJ0147,2024-03-19,2024-06-25,97
ASG008854,EMP00683,PRJ0171,2024-06-25,2025-02-17,97
ASG008855,EMP00683,PRJ0038,2025-02-17,2025-05-29,87
ASG008856,EMP00683,PRJ0205,2025-05-29,2025-08-24,80
ASG008857,EMP00683,PRJ0145,2025-08-24,2026-02-28,76
ASG008858,EMP00683,PRJ0187,2026-03-26,2026-06-01,94
ASG008859,EMP00683,PRJ0233,2026-06-01,2026-06-18,77
ASG008860,EMP00684,PRJ0237,2024-10-08,2025-06-03,91
ASG008861,EMP00684,PRJ0114,2025-06-30,2025-11-04,77
ASG008862,EMP00684,PRJ0087,2025-12-21,2026-03-05,77
ASG008863,EMP00684,PRJ0177,2026-03-05,2026-06-18,99
ASG008864,EMP00685,PRJ0029,2018-02-14,2018-05-19,78
ASG008865,EMP00685,PRJ0188,2018-07-23,2018-10-25,96
ASG008866,EMP00685,PRJ0123,2018-12-01,2019-04-05,76
ASG008867,EMP00685,PRJ0231,2019-04-30,2019-07-29,91
ASG008868,EMP00685,PRJ0011,2019-07-29,2019-12-03,94
ASG008869,EMP00685,PRJ0036,2019-12-03,2020-06-20,86
ASG008870,EMP00685,PRJ0174,2020-06-20,2020-11-13,76
ASG008871,EMP00685,PRJ0142,2020-11-13,2021-01-12,84
ASG008872,EMP00685,PRJ0030,2021-01-12,2021-09-07,73
ASG008873,EMP00685,PRJ0079,2021-10-23,2022-02-01,100
ASG008874,EMP00685,PRJ0007,2022-02-01,2022-06-29,73
ASG008875,EMP00685,PRJ0103,2022-06-29,2022-12-15,99
ASG008876,EMP00685,PRJ0159,2022-12-15,2023-05-18,91
ASG008877,EMP00685,PRJ0216,2023-05-18,2023-08-06,84
ASG008878,EMP00685,PRJ0057,2023-08-06,2023-11-18,95
ASG008879,EMP00685,PRJ0115,2023-11-18,2024-08-12,75
ASG008880,EMP00685,PRJ0092,2024-09-27,2025-03-21,80
ASG008881,EMP00685,PRJ0024,2025-03-21,2025-10-02,99
ASG008882,EMP00685,PRJ0084,2025-11-17,2026-05-24,71
ASG008883,EMP00686,PRJ0015,2018-11-12,2019-05-15,91
ASG008884,EMP00686,PRJ0156,2019-05-15,2019-11-24,73
ASG008885,EMP00686,PRJ0165,2019-11-24,2020-07-26,84
ASG008886,EMP00686,PRJ0050,2020-07-26,2020-09-26,97
ASG008887,EMP00686,PRJ0150,2020-09-26,2021-06-21,75
ASG008888,EMP00686,PRJ0135,2021-06-21,2022-01-07,84
ASG008889,EMP00686,PRJ0057,2022-01-07,2022-09-11,93
ASG008890,EMP00686,PRJ0201,2022-09-11,2022-11-26,94
ASG008891,EMP00686,PRJ0240,2022-11-26,2023-08-05,71
ASG008892,EMP00686,PRJ0197,2023-08-05,2024-01-04,73
ASG008893,EMP00686,PRJ0072,2024-01-04,2024-08-02,78
ASG008894,EMP00686,PRJ0051,2024-08-02,2025-02-26,99
ASG008895,EMP00686,PRJ0006,2025-03-05,2025-10-09,93
ASG008896,EMP00686,PRJ0022,2025-10-09,2026-04-20,74
ASG008897,EMP00686,PRJ0138,2026-04-20,2026-06-18,96
ASG008898,EMP00687,PRJ0218,2022-01-27,2022-09-07,90
ASG008899,EMP00687,PRJ0115,2022-09-07,2023-05-11,92
ASG008900,EMP00687,PRJ0174,2023-05-11,2023-12-27,91
ASG008901,EMP00687,PRJ0172,2023-12-27,2024-06-28,97
ASG008902,EMP00687,PRJ0246,2024-07-06,2024-11-20,76
ASG008903,EMP00687,PRJ0023,2024-11-20,2025-01-26,93
ASG008904,EMP00687,PRJ0250,2025-01-26,2025-10-09,82
ASG008905,EMP00687,PRJ0132,2025-10-09,2026-02-26,75
ASG008906,EMP00687,PRJ0101,2026-02-26,2026-06-18,78
ASG008907,EMP00688,PRJ0050,2022-11-12,2023-03-04,97
ASG008908,EMP00688,PRJ0126,2023-03-04,2023-09-15,94
ASG008909,EMP00688,PRJ0082,2023-09-15,2024-01-31,70
ASG008910,EMP00688,PRJ0155,2024-01-31,2024-09-28,79
ASG008911,EMP00688,PRJ0155,2024-09-28,2024-11-30,77
ASG008912,EMP00688,PRJ0131,2024-12-24,2025-06-17,99
ASG008913,EMP00688,PRJ0242,2025-06-17,2026-01-20,81
ASG008914,EMP00688,PRJ0015,2026-02-17,2026-06-18,81
ASG008915,EMP00689,PRJ0233,2020-11-06,2021-01-08,86
ASG008916,EMP00689,PRJ0171,2021-01-08,2021-04-25,72
ASG008917,EMP00689,PRJ0093,2021-04-25,2021-10-04,75
ASG008918,EMP00689,PRJ0102,2021-11-21,2022-01-31,82
ASG008919,EMP00689,PRJ0038,2022-03-13,2022-07-04,77
ASG008920,EMP00689,PRJ0184,2022-07-04,2022-09-11,98
ASG008921,EMP00689,PRJ0219,2022-09-11,2023-03-01,81
ASG008922,EMP00689,PRJ0110,2023-03-01,2023-10-01,72
ASG008923,EMP00689,PRJ0095,2023-10-01,2024-04-19,94
ASG008924,EMP00689,PRJ0099,2024-04-19,2024-10-07,91
ASG008925,EMP00689,PRJ0096,2024-11-11,2025-01-29,83
ASG008926,EMP00689,PRJ0004,2025-01-29,2025-07-08,83
ASG008927,EMP00689,PRJ0073,2025-07-08,2025-10-16,89
ASG008928,EMP00689,PRJ0089,2026-01-12,2026-05-28,81
ASG008929,EMP00690,PRJ0090,2018-03-08,2018-07-28,94
ASG008930,EMP00690,PRJ0079,2018-07-28,2018-10-12,85
ASG008931,EMP00690,PRJ0115,2018-10-12,2019-04-21,93
ASG008932,EMP00690,PRJ0224,2019-04-21,2019-06-25,99
ASG008933,EMP00690,PRJ0144,2019-06-25,2020-01-09,96
ASG008934,EMP00690,PRJ0023,2020-01-09,2020-08-10,88
ASG008935,EMP00690,PRJ0056,2020-09-15,2021-05-14,94
ASG008936,EMP00690,PRJ0187,2021-05-14,2021-08-31,77
ASG008937,EMP00690,PRJ0228,2021-08-31,2022-02-20,97
ASG008938,EMP00690,PRJ0114,2022-02-20,2022-05-04,82
ASG008939,EMP00690,PRJ0190,2022-05-04,2022-09-20,97
ASG008940,EMP00690,PRJ0107,2022-09-20,2023-01-20,76
ASG008941,EMP00690,PRJ0206,2023-02-27,2023-05-14,87
ASG008942,EMP00690,PRJ0114,2023-05-14,2023-11-24,96
ASG008943,EMP00690,PRJ0074,2023-11-24,2024-02-07,90
ASG008944,EMP00690,PRJ0042,2024-04-09,2024-08-30,92
ASG008945,EMP00690,PRJ0207,2024-08-30,2024-11-15,98
ASG008946,EMP00690,PRJ0187,2024-11-15,2025-07-08,77
ASG008947,EMP00690,PRJ0249,2025-07-08,2025-09-28,90
ASG008948,EMP00690,PRJ0230,2025-09-28,2026-04-03,96
ASG008949,EMP00690,PRJ0109,2026-05-20,2026-06-18,80
ASG008950,EMP00691,PRJ0187,2017-07-20,2017-09-29,85
ASG008951,EMP00691,PRJ0230,2017-09-29,2018-04-18,89
ASG008952,EMP00691,PRJ0107,2018-05-01,2018-12-15,90
ASG008953,EMP00691,PRJ0036,2018-12-15,2019-03-19,81
ASG008954,EMP00691,PRJ0214,2019-03-19,2019-10-07,84
ASG008955,EMP00691,PRJ0151,2019-10-07,2019-12-13,97
ASG008956,EMP00691,PRJ0154,2019-12-13,2020-04-17,99
ASG008957,EMP00691,PRJ0023,2020-04-17,2020-09-03,79
ASG008958,EMP00691,PRJ0037,2020-09-03,2021-01-14,99
ASG008959,EMP00691,PRJ0054,2021-01-14,2021-03-26,100
ASG008960,EMP00691,PRJ0078,2021-03-26,2021-08-01,78
ASG008961,EMP00691,PRJ0122,2021-08-01,2021-10-22,86
ASG008962,EMP00691,PRJ0223,2021-11-22,2022-08-17,92
ASG008963,EMP00691,PRJ0135,2022-08-17,2022-12-27,87
ASG008964,EMP00691,PRJ0086,2022-12-27,2023-05-29,79
ASG008965,EMP00691,PRJ0017,2023-05-29,2023-08-14,90
ASG008966,EMP00691,PRJ0239,2023-08-14,2023-11-22,79
ASG008967,EMP00691,PRJ0246,2023-11-22,2024-02-03,92
ASG008968,EMP00691,PRJ0152,2024-02-03,2024-08-18,97
ASG008969,EMP00691,PRJ0194,2024-08-18,2025-03-19,79
ASG008970,EMP00691,PRJ0097,2025-03-19,2025-05-31,95
ASG008971,EMP00691,PRJ0023,2025-05-31,2025-08-22,100
ASG008972,EMP00691,PRJ0002,2025-08-22,2025-11-09,76
ASG008973,EMP00691,PRJ0105,2025-11-09,2026-02-10,91
ASG008974,EMP00691,PRJ0164,2026-02-10,2026-04-16,85
ASG008975,EMP00691,PRJ0235,2026-04-16,2026-06-18,87
ASG008976,EMP00692,PRJ0070,2019-04-19,2019-07-01,87
ASG008977,EMP00692,PRJ0107,2019-07-01,2019-09-13,74
ASG008978,EMP00692,PRJ0045,2019-09-13,2019-12-29,84
ASG008979,EMP00692,PRJ0143,2019-12-29,2020-05-23,93
ASG008980,EMP00692,PRJ0119,2020-05-23,2020-09-27,84
ASG008981,EMP00692,PRJ0182,2020-11-13,2021-06-09,85
ASG008982,EMP00692,PRJ0146,2021-08-07,2022-02-04,91
ASG008983,EMP00692,PRJ0194,2022-02-04,2022-05-18,96
ASG008984,EMP00692,PRJ0235,2022-07-07,2022-11-19,96
ASG008985,EMP00692,PRJ0036,2023-01-18,2023-07-26,100
ASG008986,EMP00692,PRJ0052,2023-07-26,2023-11-21,70
ASG008987,EMP00692,PRJ0048,2023-11-21,2024-01-20,100
ASG008988,EMP00692,PRJ0214,2024-01-20,2024-10-09,96
ASG008989,EMP00692,PRJ0098,2024-12-01,2025-02-25,92
ASG008990,EMP00692,PRJ0075,2025-02-25,2025-08-10,71
ASG008991,EMP00692,PRJ0142,2025-09-19,2026-01-22,86
ASG008992,EMP00692,PRJ0126,2026-01-22,2026-04-10,97
ASG008993,EMP00692,PRJ0011,2026-04-10,2026-06-18,100
ASG008994,EMP00693,PRJ0211,2019-04-06,2019-09-28,95
ASG008995,EMP00693,PRJ0212,2019-11-29,2020-02-01,90
ASG008996,EMP00693,PRJ0078,2020-03-03,2020-09-04,79
ASG008997,EMP00693,PRJ0214,2020-09-04,2021-02-21,79
ASG008998,EMP00693,PRJ0150,2021-02-21,2021-05-21,87
ASG008999,EMP00693,PRJ0078,2021-06-22,2021-12-30,78
ASG009000,EMP00693,PRJ0127,2021-12-30,2022-04-12,95
ASG009001,EMP00693,PRJ0144,2022-04-12,2022-09-23,79
ASG009002,EMP00693,PRJ0190,2022-10-01,2023-05-30,85
ASG009003,EMP00693,PRJ0119,2023-07-07,2024-01-28,98
ASG009004,EMP00693,PRJ0058,2024-03-22,2024-06-09,70
ASG009005,EMP00693,PRJ0007,2024-06-09,2025-02-15,80
ASG009006,EMP00693,PRJ0203,2025-02-15,2025-10-28,94
ASG009007,EMP00693,PRJ0001,2025-10-28,2026-02-21,82
ASG009008,EMP00693,PRJ0040,2026-02-21,2026-05-29,91
ASG009009,EMP00693,PRJ0068,2026-05-29,2026-06-18,94
ASG009010,EMP00694,PRJ0077,2023-07-08,2024-01-09,84
ASG009011,EMP00694,PRJ0245,2024-01-09,2024-08-10,92
ASG009012,EMP00694,PRJ0164,2024-08-10,2025-01-14,90
ASG009013,EMP00694,PRJ0214,2025-01-14,2025-07-15,89
ASG009014,EMP00694,PRJ0163,2025-07-15,2025-11-13,70
ASG009015,EMP00694,PRJ0121,2025-11-17,2026-02-28,78
ASG009016,EMP00694,PRJ0032,2026-02-28,2026-06-18,94
ASG009017,EMP00695,PRJ0168,2015-12-05,2016-03-21,86
ASG009018,EMP00695,PRJ0171,2016-03-21,2016-08-08,70
ASG009019,EMP00695,PRJ0229,2016-08-08,2016-12-30,86
ASG009020,EMP00695,PRJ0074,2017-01-28,2017-09-27,99
ASG009021,EMP00695,PRJ0107,2017-09-27,2018-03-03,78
ASG009022,EMP00695,PRJ0046,2018-03-03,2018-10-20,99
ASG009023,EMP00695,PRJ0126,2018-12-07,2019-07-05,83
ASG009024,EMP00695,PRJ0233,2019-08-30,2020-03-16,95
ASG009025,EMP00695,PRJ0177,2020-04-17,2020-07-22,98
ASG009026,EMP00695,PRJ0166,2020-09-24,2020-12-10,72
ASG009027,EMP00695,PRJ0063,2021-02-13,2021-07-14,85
ASG009028,EMP00695,PRJ0008,2021-09-13,2022-03-24,76
ASG009029,EMP00695,PRJ0031,2022-05-19,2022-12-17,96
ASG009030,EMP00695,PRJ0196,2022-12-17,2023-06-29,98
ASG009031,EMP00695,PRJ0071,2023-06-29,2023-10-13,100
ASG009032,EMP00695,PRJ0127,2023-10-13,2024-06-15,83
ASG009033,EMP00695,PRJ0249,2024-06-15,2025-02-01,79
ASG009034,EMP00695,PRJ0018,2025-02-01,2025-10-09,87
ASG009035,EMP00695,PRJ0154,2025-11-17,2026-06-18,81
ASG009036,EMP00696,PRJ0191,2023-01-03,2023-08-02,100
ASG009037,EMP00696,PRJ0093,2023-08-12,2023-10-19,89
ASG009038,EMP00696,PRJ0149,2023-11-27,2024-05-13,91
ASG009039,EMP00696,PRJ0124,2024-07-03,2025-02-04,74
ASG009040,EMP00696,PRJ0145,2025-02-04,2025-04-19,99
ASG009041,EMP00696,PRJ0112,2025-06-04,2025-08-25,98
ASG009042,EMP00696,PRJ0223,2025-08-25,2026-01-17,72
ASG009043,EMP00696,PRJ0067,2026-01-17,2026-06-18,85
ASG009044,EMP00697,PRJ0161,2022-12-07,2023-05-26,87
ASG009045,EMP00697,PRJ0176,2023-05-26,2023-08-26,76
ASG009046,EMP00697,PRJ0122,2023-10-09,2024-04-11,87
ASG009047,EMP00697,PRJ0250,2024-05-28,2024-09-27,86
ASG009048,EMP00697,PRJ0178,2024-10-26,2025-04-10,92
ASG009049,EMP00697,PRJ0210,2025-04-10,2025-09-27,90
ASG009050,EMP00697,PRJ0031,2025-09-27,2026-02-03,94
ASG009051,EMP00697,PRJ0096,2026-02-03,2026-06-18,89
ASG009052,EMP00698,PRJ0132,2019-05-08,2019-09-06,82
ASG009053,EMP00698,PRJ0188,2019-09-06,2020-04-06,75
ASG009054,EMP00698,PRJ0148,2020-04-06,2020-09-20,78
ASG009055,EMP00698,PRJ0005,2020-10-14,2021-03-24,71
ASG009056,EMP00698,PRJ0217,2021-03-24,2021-09-04,94
ASG009057,EMP00698,PRJ0067,2021-09-04,2022-01-05,81
ASG009058,EMP00698,PRJ0042,2022-01-26,2022-09-14,97
ASG009059,EMP00698,PRJ0149,2022-09-14,2023-03-03,83
ASG009060,EMP00698,PRJ0015,2023-03-03,2023-08-02,71
ASG009061,EMP00698,PRJ0038,2023-08-02,2024-02-25,84
ASG009062,EMP00698,PRJ0082,2024-02-25,2024-08-30,79
ASG009063,EMP00698,PRJ0119,2024-09-26,2024-11-25,70
ASG009064,EMP00698,PRJ0225,2024-11-25,2025-04-20,80
ASG009065,EMP00698,PRJ0178,2025-06-05,2025-12-10,70
ASG009066,EMP00698,PRJ0035,2025-12-10,2026-03-02,91
ASG009067,EMP00698,PRJ0092,2026-03-02,2026-06-15,97
ASG009068,EMP00698,PRJ0042,2026-06-15,2026-06-18,77
ASG009069,EMP00699,PRJ0014,2024-06-03,2025-01-01,84
ASG009070,EMP00699,PRJ0070,2025-01-01,2025-08-08,98
ASG009071,EMP00699,PRJ0093,2025-08-08,2026-02-27,95
ASG009072,EMP00699,PRJ0108,2026-02-27,2026-06-18,85
ASG009073,EMP00700,PRJ0163,2020-08-16,2021-01-05,92
ASG009074,EMP00700,PRJ0234,2021-02-14,2021-09-06,75
ASG009075,EMP00700,PRJ0245,2021-09-06,2022-06-02,90
ASG009076,EMP00700,PRJ0092,2022-06-28,2023-01-07,96
ASG009077,EMP00700,PRJ0013,2023-02-08,2023-09-22,94
ASG009078,EMP00700,PRJ0075,2023-09-22,2024-04-13,77
ASG009079,EMP00700,PRJ0075,2024-04-13,2024-10-13,90
ASG009080,EMP00700,PRJ0136,2024-10-13,2025-01-24,89
ASG009081,EMP00700,PRJ0164,2025-03-10,2025-06-21,99
ASG009082,EMP00700,PRJ0240,2025-06-21,2025-10-19,99
ASG009083,EMP00700,PRJ0020,2025-10-19,2026-04-16,70
ASG009084,EMP00700,PRJ0132,2026-04-16,2026-06-18,85
ASG009085,EMP00701,PRJ0050,2011-06-13,2011-10-16,83
ASG009086,EMP00701,PRJ0197,2011-10-16,2012-06-08,89
ASG009087,EMP00701,PRJ0161,2012-06-08,2012-08-21,71
ASG009088,EMP00701,PRJ0047,2012-08-21,2012-10-23,70
ASG009089,EMP00701,PRJ0196,2012-10-23,2013-05-12,95
ASG009090,EMP00701,PRJ0025,2013-05-12,2013-08-03,93
ASG009091,EMP00701,PRJ0154,2013-08-03,2013-11-16,97
ASG009092,EMP00701,PRJ0193,2013-11-16,2014-04-27,85
